"","x"
"3978","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)CC1CCCCC1"
"3979","COc1cccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@@H](CC(=O)NCC(F)(F)F)O[C@H]2CO3)c1"
"3980","CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@@H](C)CO)C[C@H]1C"
"3981","CCCC(=O)N1CCC2(CC1)CN(C(C)=O)[C@@H](CO)c1c2c2ccc(OC)cc2n1C"
"3982","COc1ccccc1CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cccc(-c3ccncc3)c2)O1"
"3983","CC(C)NC[C@H](O)COc1cccc2ccccc12"
"3984","CCCNC(=O)N1[C@H](CNC(C)=O)[C@@H](c2ccc(C3=CCCC3)cc2)[C@@H]1CO"
"3985","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@H]1CN(C)C(=O)Cc1ccncc1"
"3986","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCCC3)cc2O[C@H]1CN(C)Cc1ccccc1F"
"3987","CC(C)(C)[S@](=O)N1Cc2cc(C(=O)NCC(F)(F)F)nc(-c3cccc(-c4cccc(F)c4)c3)c2[C@@H]1CCO"
"3988","C[C@@H](O)C#Cc1ccc([C@H]2[C@H]3CN(CC4CCOCC4)CCCCN3[C@H]2CO)cc1"
"3989","C/C=C/c1ccc([C@@H]2[C@@H](CO)N(c3nc(CC)cs3)[C@H]2C#N)cc1"
"3990","N#C[C@H]1[C@@H](c2ccc(C3=CCCC3)cc2)[C@H](CO)N1c1nc(-c2ccccc2)cs1"
"3991","Oc1ccc(/C=C/c2ccccc2F)c2cccnc12"
"3992","CN1C(=O)c2cc(NC(=O)C3CCCCC3)ccc2OC[C@H]2O[C@@H](CC(=O)NCc3ccccc3F)CC[C@@H]21"
"3993","Cc1ccc(S(=O)(=O)N2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(-c3cccc(C)c3)cc2)cc1"
"3994","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O"
"3995","CCCc1cc(C(=O)N(C2CCCCC2)C2CCCCC2)no1"
"3996","O=C(CC1CC1)N1CC(=O)N2[C@@H](CO)[C@@H](c3ccc(C#Cc4cccc(F)c4)cc3)[C@@H]2C1"
"3997","CO[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO"
"3998","Cc1ccccc1-c1ccc([C@H]2[C@H]3CN(C(=O)Nc4ccc(F)cc4)C[C@@H]2N3)cc1"
"3999","C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccccc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O1"
"4000","COCC#Cc1ccc([C@H]2[C@@H](CO)N3CCCCN(Cc4ccncc4)C[C@H]23)cc1"
"4001","c1cncc(-c2ccc([C@H]3[C@H]4CNC[C@@H]3N4Cc3ccc4c(c3)OCO4)cc2)c1"
"4002","OC[C@@H]1[C@@H](c2ccc(-c3cccnc3)cc2)[C@H]2CN(CC3CCOCC3)CCCCN12"
"4003","CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@H]2O[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]21"
"4004","C[C@H](O)C#Cc1ccc([C@@H]2[C@H]3CN(C(=O)Nc4ccccc4)CCCCN3[C@H]2CO)cc1"
"4005","O=C(COc1ccc(F)c(Cl)c1)N[C@H]1CCCN(CC2CC2)C1"
"4006","O=C([C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2S(=O)(=O)c1ccccc1F)N1CCOCC1"
"4007","COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1"
"4008","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCC2)Oc2ncc(-c3ccc(C#N)cc3)cc2C1=O"
"4009","CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@@H](C)N(CC2CC2)C[C@@H]1C"
"4010","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2"
"4011","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccn3)cc2O[C@H]1CN(C)C"
"4012","COc1ccc(NC(=O)N[C@H]2CC[C@@H](CC(=O)NC3CCC3)O[C@@H]2CO)cc1"
"4013","O=C(N[C@H]1CC[C@@H](CC(=O)N2CCOCC2)O[C@H]1CO)c1ccccn1"
"4014","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2F)Oc2ncc(C3=CCCC3)cc2C1=O"
"4015","CC(C)CC#Cc1ccc([C@H]2[C@H](CO)N3C(=O)CN(C(=O)Nc4cc(F)ccc4F)C[C@@H]23)cc1"
"4016","c1ccc(CN(Cc2ccccc2)Cc2nnc(-c3cc4ccccc4[nH]3)s2)cc1"
"4017","Cc1cccc(-c2ccc([C@@H]3[C@H]4CN(C(=O)C5CCCCC5)C[C@@H]3N4)cc2)c1"
"4018","C#C[C@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C"
"4019","CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@@H](C)N(C(=O)c2ccc3c(c2)OCO3)C[C@H]1C"
"4020","O=C(NC(NCc1ccccn1)(C(F)(F)F)C(F)(F)F)c1cccnc1"
"4021","COc1ccccc1C#Cc1ccc([C@H]2[C@H]3CN(C(=O)C4CCC4)CCCCN3[C@H]2CO)cc1"
"4022","C/C=C/c1ccc([C@@H]2[C@H](CO)N(C(=O)Cc3cccnc3)[C@H]2CNC(C)=O)cc1"
"4023","Cc1ccc(S(=O)(=O)N2CC[C@@H]3[C@@H](CO)N(C)c4ccc(-c5ccc(C#N)cc5)cc4[C@@H]32)cc1"
"4024","COCC(=O)N1CC2(C1)CN(S(C)(=O)=O)[C@H](CO)c1c2c2ccc(OC)cc2n1C"
"4025","CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC"
"4026","C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Cc1ccncc1)O2"
"4027","CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1"
"4028","O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NC1CCCC1"
"4029","COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@H](C)CN(C(=O)Cc1cccnc1)[C@H](C)CO2"
"4030","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(-c3cccnc3)cnc2O[C@H]1CN(C)C(=O)Nc1ccccc1"
"4031","COc1cccc(S(=O)(=O)N(C)C[C@@H]2Oc3ncc(-c4cccc(C(F)(F)F)c4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)c1"
"4032","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"4033","CCNC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)N[C@H](C)c3ccccc3)O[C@H]1CO2"
"4034","COc1cccc(CN2[C@H](CO)[C@@H](c3ccccc3)C23CN(C(=O)C2CCCCC2)C3)c1"
"4035","Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N"
"4036","O=C(/C=C/C#Cc1cccc(NS(=O)(=O)c2ccccc2)c1)NO"
"4037","C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)c1ccncc1"
"4038","O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2cccnc2)O1)Nc1ccc(-c2ccccc2)cc1"
"4039","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CC3)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"4040","Cc1c(N=Cc2cc(Br)cc(Br)c2O)cccc1C(=O)O"
"4041","Clc1ccc(OCCOc2ccc(Br)nc2Br)c(Cl)c1"
"4042","COc1ccc(C#Cc2ccc([C@H]3[C@H]4CN(C)CCCCN4[C@H]3CO)cc2)cc1"
"4043","CN1[C@@H]2CNc3ccccc3[C@@H]2[C@@H]1CO"
"4044","COc1ccccc1NC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H]1C"
"4045","O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@@H]2[C@@H](CO)O1)NC1CCCCC1"
"4046","COc1ccc(CN(C)C[C@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"4047","CCCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(=O)c1cccnc1)C[C@H](C)[C@H](OC)CN(C)C2=O"
"4048","O=C(Nc1nc2c(F)cccc2s1)c1cccs1"
"4049","COc1ccc(NC(=O)N(C)C[C@@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"4050","Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1"
"4051","Cc1cccc(S(=O)(=O)N[C@H]2CC[C@@H](CCNC(=O)c3cnccn3)O[C@@H]2CO)c1"
"4052","Cc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)Nc4ccc(-c5ccccc5)cc4)CC[C@@H]32)c1"
"4053","CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccc(OC)cc4)c3=O)[C@@H]1N2CC1CC1"
"4054","COCC(=O)N1CC2(C1)[C@H](c1ccc(-c3ccc(C)cc3)cc1)[C@@H](CO)N2C(C)=O"
"4055","Cc1ccccc1S(=O)(=O)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(-c2cccc(C#N)c2)cc1"
"4056","C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O"
"4057","Cc1ccc(S(=O)(=O)NC(=O)CSc2nc3ccccc3s2)cc1"
"4058","COC(=O)Cn1nc(-c2cccc(OC)c2)c2ccccc21"
"4059","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3CCCC3)cc2O[C@@H]1CN(C)Cc1cncnc1"
"4060","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2c(NC(=O)c3ccc(-c4nccs4)cc3)cccc2C1=O"
"4061","COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])[C@H]1c1ccccc1C(F)(F)F"
"4062","COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2C(=O)C1CC1"
"4063","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)O2"
"4064","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O"
"4065","COc1ccc(NC(=O)N(C)C[C@@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1"
"4066","CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@H]2O[C@H](CC(=O)NCCCN3CCOCC3)CC[C@H]21"
"4067","Cc1ncc(CO)c(CO)c1O"
"4068","CC(C)[C@H]1COCn2nncc2CCCC(=O)N1"
"4069","C/C=C/c1ccc([C@@H]2[C@@H](CO)N(C(=O)C3CCC3)[C@H]2CN(CC)C(=O)CC)cc1"
"4070","Cc1c(P(=S)(c2ccccc2)c2ccccc2)c2ccccc2n1C"
"4071","CCCNC(=O)N1[C@@H]2c3ccc(-c4cccc(OC)c4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)NC1CCC1"
"4072","CN(C)C(=O)c1cccc(-c2ccc([C@H]3[C@H]4CN(S(=O)(=O)c5cccc(Cl)c5)C[C@@H]3N4)cc2)c1"
"4073","CN1C(=O)c2cc(NC(=O)c3ccc(F)c(F)c3)ccc2OC[C@H]2O[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@H]21"
"4074","CCCN(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C"
"4075","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C"
"4076","Cc1noc(C)c1NC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C"
"4077","COCC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@@H]1C"
"4078","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#Cc3cccc(F)c3)cnc2O[C@H]1CN(C)CC1CCCC1"
"4079","COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2F)O1"
"4080","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2)O1)NCCN1CCCCC1"
"4081","CC(=O)c1cccc(NC(=O)Nc2nn(Cc3c(F)cccc3Cl)cc2Br)c1"
"4082","COCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2"
"4083","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)Cc1ccc2c(c1)OCCO2"
"4084","CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(C)Cc3ccccc3)cc2)cc1"
"4085","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)C(=O)CN1CCOCC1"
"4086","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(-c3cccc(C#N)c3)cnc2O[C@@H]1CN(C)C(=O)C1CCOCC1"
"4087","O=C(C[C@H]1C=C[C@H](NC(=O)c2ccccn2)[C@@H](CO)O1)NCc1cc(F)cc(F)c1"
"4088","CN(C)C(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)c4ccc(F)cc4)cc3C(=O)N2C)O1"
"4089","CN1C(=O)c2cc(NC(=O)NC3CCCC3)ccc2OC[C@@H]2O[C@H](CC(=O)NCC3CC3)CC[C@@H]21"
"4090","COCC#Cc1ccc([C@H]2[C@H]3CN(C(=O)Nc4ccccc4F)CC(=O)N3[C@H]2CO)cc1"
"4091","COc1ccc(CN(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"4092","O=C([C@H]1N[C@H]2c3ccc(/C=C/c4ccccc4)c(=O)n3C[C@H]2[C@@H]1CO)N1CCCCC1"
"4093","N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1"
"4094","CCc1c(C)[nH]c(=S)c(C#N)c1C"
"4095","CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H](C)N(CCc2ccccc2)C[C@H]1C"
"4096","O=C(NC1CCCC1)N1CCCCN2[C@@H](CO)[C@@H](c3ccc(-c4cccnc4)cc3)[C@@H]2C1"
"4097","O=C(N[C@H]1C=C[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)O[C@@H]1CO)c1cnccn1"
"4098","Cc1noc(C)c1NC(=O)Nc1cccc2c1O[C@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@H](C)CO)C2=O"
"4099","OC[C@@H]1[C@@H](c2ccc(C#CC3(O)CCCC3)cc2)[C@@H]2CN(Cc3cncnc3)CCCCN12"
"4100","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CCCCC3)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"4101","CN(C)CC(=O)N1[C@H](CO)[C@H](c2ccccc2)C12CN(CCC(F)(F)F)C2"
"4102","CO[C@H](CN(C)C(=O)C1CCOCC1)[C@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@@H](C)CO"
"4103","CN1C(=O)c2cc(NC(=O)c3cccs3)ccc2OC[C@H]2O[C@H](CC(=O)N3CCCCC3)CC[C@H]21"
"4104","OC[C@@H]1[C@@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1Cc1cccnc1"
"4105","CN1c2ccc(Br)cc2[C@@H]2[C@@H](CCN2C(=O)Cc2ccccc2)[C@@H]1CO"
"4106","C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)S(=O)(=O)c1ccsc1"
"4107","CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cc(C)on3)ccc2OC[C@H](C)NC[C@@H]1C"
"4108","Cc1ccc(-c2cnc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)CC2CCCC2)O3)cc1"
"4109","CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@H](C)CO)C[C@@H]1C"
"4110","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)Cc2ccccc2)O3)cc1"
"4111","O=C(Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCc4ccccc4C3)O[C@H](CO)[C@H]1O2)C1CCOCC1"
"4112","C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1cccc(F)c1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O"
"4113","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@H]1CN(C)C"
"4114","CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)N3CCOCC3)nc(-c3cccc(-c4ccccc4F)c3)c2[C@H]1CCO"
"4115","COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1"
"4116","O=C(Cc1ccncc1)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(/C=C/c2ccccc2)cc1"
"4117","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O"
"4118","CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C(=O)Cc2cccnc2)C[C@H]1C"
"4119","O=C(CC1CC1)N1CC[C@H]2[C@@H](CO)Nc3ccc(-c4ccccc4)cc3[C@H]21"
"4120","C[C@H](NC(=O)C[C@@H]1C[C@@H]2c3cc(NC(=O)NC4CCCCC4)ccc3O[C@@H]2[C@@H](CO)O1)c1ccccc1"
"4121","C[C@H]1CCCCO[C@@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1"
"4122","COc1ccc(NC(=O)N(C)C[C@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"4123","COc1ccccc1-c1ccc2c(c1)O[C@H](CN(C)C(=O)c1cccnc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O"
"4124","COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)c(C)c1"
"4125","C/C=C/c1ccc([C@H]2[C@H]3CNC[C@@H]2N3C(=O)Nc2cccc(OC)c2)cc1"
"4126","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1"
"4127","O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1"
"4128","O=C(NCC1CC1)[C@H]1N[C@H]2c3ccc(C4=CCCCC4)c(=O)n3C[C@H]2[C@@H]1CO"
"4129","O=C1CNC[C@@H]2[C@H](c3ccc(C4=CCCCC4)cc3)[C@@H](CO)N12"
"4130","O=C(c1cnccn1)N1CC(=O)N2[C@H](CO)[C@@H](c3ccc(-c4cccc(F)c4)cc3)[C@@H]2C1"
"4131","COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1"
"4132","NCCc1ccc(S(N)(=O)=O)cc1"
"4133","O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Cc4ccncc4)ccc3O[C@H]2[C@H](CO)O1)NCCN1CCCCC1"
"4134","O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccccc1F"
"4135","O=C(NCC[C@H]1CC[C@H](NS(=O)(=O)Cc2ccccc2)[C@H](CO)O1)C1CCC1"
"4136","O=C(NC1Cc2ccccc2C1)[C@H]1[C@H]2c3cccc(=O)n3C[C@@H]([C@@H]1CO)N2C(=O)CC1CC1"
"4137","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O"
"4138","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cc4ccccc4o3)cnc2O[C@H]1CN(C)S(=O)(=O)c1cccc(F)c1"
"4139","C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccccc12"
"4140","Cc1ccc2c(c1)-c1ccc3cccnc3c1NS2(=O)=O"
"4141","O=C(NC1CCCC1)N1CCCCN2[C@H](CO)[C@H](c3ccc(-c4cccnc4)cc3)[C@@H]2C1"
"4142","C[C@H]1C/C=C/C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)N2CCC[C@H]2CNC1=O"
"4143","O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1ccc(Br)c(Cl)c1"
"4144","Nc1ccc(S(=O)(=O)Nc2nccs2)cc1"
"4145","CC(C)CC(O)(CC(C)C)c1cn(C(=O)N(c2ccccc2)c2ccccc2)nn1"
"4146","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)Cc1ccc2c(c1)OCCO2"
"4147","C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)O2"
"4148","C[C@H](NC(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2cccc(F)c2)[C@H](CO)O1)c1ccccc1"
"4149","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1cccc2c1OCCCO2"
"4150","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1ccccc1"
"4151","O=C(N1CCc2ccccc2C1)n1cc(C(O)(c2ccccc2)c2ccccc2)nn1"
"4152","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2nccs2)O1)NCc1ccccc1Cl"
"4153","O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1"
"4154","COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1"
"4155","CC(C)C[C@H]1COCc2cn(nn2)CC[C@@H](Cc2ccccc2)C(=O)N1"
"4156","O=C(C[C@H]1CC[C@H](NC(=O)CC2CC2)[C@@H](CO)O1)NCc1ccc(Cl)cc1"
"4157","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O"
"4158","COc1ccc2c3c(n(C)c2c1)[C@@H](CO)NCC31CN(Cc2ccccc2Cl)C1"
"4159","COc1ccccc1CN1CC[C@H]2[C@@H](CO)Nc3ccc(C4=CCCCC4)cc3[C@H]21"
"4160","Oc1ccc(CCc2c(F)cccc2F)c2cccnc12"
"4161","CCC(=O)O[C@@]1(C(=O)SCF)[C@H](C)C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C"
"4162","CC(C)NC(=O)Nc1ccc2c(c1)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)O2"
"4163","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CC3)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"4164","CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2"
"4165","N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1"
"4166","CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21"
"4167","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2ccc(NC(=O)c3ccncc3)cc2C1=O"
"4168","CC(=O)Nc1ccc(/C(C)=N/NC(=O)C2CCCC2)cc1"
"4169","C/C=C/c1ccc([C@@H]2[C@@H](CO)N3C(=O)CN(S(=O)(=O)c4ccccc4)C[C@@H]23)cc1"
"4170","CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cnccn1)[C@H](C)CN([C@H](C)CO)S2(=O)=O"
"4171","CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12"
"4172","COc1ccc(NC(=O)N(C)C[C@@H]2Oc3cc(C#CCC(C)C)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"4173","CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccncc2)O1"
"4174","CN1C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H]2O[C@@H](CC(=O)NC3CCCCC3)CC[C@@H]21"
"4175","COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)Nc4ccccc4)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1"
