,0,Atoms
5561,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,30
5562,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,27
5563,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,19
5564,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,32
5565,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,23
5566,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,23
5567,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,16
5568,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,23
5569,O=C(Oc1ccccc1)c1ccccc1O,16
5570,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,29
5571,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,36
5572,CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,36
5573,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,36
5574,CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,36
5575,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,44
5576,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,33
5577,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,27
5578,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,17
5579,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12
5580,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12
5581,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12
5582,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12
5583,C[N+](C)(C)CCOC(N)=O,10
5584,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,40
5585,CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,19
5586,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,22
5587,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,22
5588,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,67
5589,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,22
5590,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,67
5591,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(O)CCc1ccccc1,30
5592,Brc1c(NC2=NCCN2)ccc2nccnc12,17
5593,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,23
5594,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,21
5595,C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,26
5596,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,22
5597,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,42
5598,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,31
5599,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,35
5600,COc1cc(Br)c(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)cc1OC,32
5601,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,22
5602,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,28
5603,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)NC([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,101
5604,CCN(CCCc1ccccc1)CCCc1ccccc1,21
5605,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,22
5606,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,21
5607,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,27
5608,CCN(CC)CC(=O)Nc1c(C)cccc1C,17
5609,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,27
5610,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,27
5611,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,27
5612,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,27
5613,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,32
5614,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,20
5615,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,32
5616,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,19
5617,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,43
5618,CC(S)C(=O)NCC(=O)O,10
5619,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,25
5620,CCOc1ccc(/C=C2/NCCc3cc(OCC)c(OCC)cc32)cc1OCC,29
5621,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,69
5622,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,22
5623,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,27
5624,O=C(O)C1O[Sb]2(O)(O[Sb]34(O)OC(C(=O)O)C(O3)C(C(O)CO)O4)OC(C(O)CO)C1O2,31
5625,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,23
5626,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,33
5627,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,19
5628,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,26
5629,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,26
5630,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,24
5631,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,51
5632,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,55
5633,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,60
5634,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,30
5635,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,19
5636,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,22
5637,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,18
5638,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,25
5639,CCCCc1cc2ccccc2c(OCCN(C)C)n1,20
5640,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,21
5641,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,23
5642,CC(CNC1CCCCC1)OC(=O)c1ccccc1,19
5643,Cc1cccc(C)c1NC(=O)C1CCCCN1C,18
5644,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,34
5645,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,22
5646,CCOc1ccc(N=C(C)Nc2ccc(OCC)cc2)cc1,22
5647,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,31
5648,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,31
5649,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,31
5650,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,31
5651,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,22
5652,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,28
5653,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,53
5654,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,42
5655,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,25
5656,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,21
5657,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,20
5658,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,22
5659,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,27
5660,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,18
5661,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,20
5662,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,33
5663,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,23
5664,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,35
5665,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,26
5666,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,37
5667,COc1cc(NC(C)CCCN)c2ncccc2c1,19
5668,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,17
5669,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,17
5670,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,24
5671,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12,24
5672,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,24
5673,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12,24
5674,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,29
5675,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,21
5676,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,24
5677,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,22
5678,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,24
5679,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,17
5680,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,19
5681,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,28
5682,CC1(C)S[C@@H]2C(N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,27
5683,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,44
5684,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,114
5685,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,114
5686,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,114
5687,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,114
5688,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,36
5689,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,37
5690,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,30
5691,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,32
5692,CC1=C2[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]3(C)[C@H]4[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]5[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]5O)C5=[N+]4[Co]4(C#N)(N23)[N+]2=C(C=C3[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)C1=[N+]34)C(C)(C)[C@H](CCC(N)=O)C2=C5C,93
5693,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,30
5694,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,35
5695,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)[N+][O-],19
5696,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,37
5697,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,33
5698,CN(C)/N=N/c1[nH]cnc1C(N)=O,13
5699,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,20
5700,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,37
5701,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,21
5702,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O,25
5703,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,20
5704,C#C[C@]1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CC[C@@]21C,27
5705,C#C[C@]1(OC(C)=O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C,25
5706,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,27
5707,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,23
5708,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,21
5709,CC12CCC3c4ccc(O)cc4CCC3C1C[C@H](O)[C@@H]2O,21
5710,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,21
5711,CC12CCC3c4ccc(O)cc4CCC3C1C[C@H](O)[C@@H]2O,21
5712,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,32
5713,OCC(S)CS,6
5714,O=C(O)[C@H](S)[C@H](S)C(=O)O,10
5715,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,20
5716,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,20
5717,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,20
5718,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,19
5719,CO[C@H]1C([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,33
5720,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,23
5721,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,31
5722,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,43
5723,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,27
5724,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)C4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,43
5725,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,18
5726,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,34
5727,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,23
5728,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,21
5729,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,20
5730,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,20
5731,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,18
5732,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,21
5733,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,30
5734,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,33
5735,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,22
5736,CN1[C@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,22
5737,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,22
5738,CN1[C@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,22
5739,CCOc1c(N2CCOCC2)cnn(C)c1=O,17
5740,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,23
5741,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,52
5742,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,23
5743,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)CC(CC(=O)O)(C(=O)O)O1,34
5744,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,19
5745,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,26
5746,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,20
5747,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,28
5748,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,19
5749,Nc1ccncc1,7
5750,COC(=O)/C=C/C(=O)OC,10
5751,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,22
5752,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,19
5753,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,32
5754,NCC(CC(=O)O)c1ccc(Cl)cc1,14
5755,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,16
5756,Cc1ccccc1C(OCCN(C)C)c1ccccc1,20
5757,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,24
5758,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,21
5759,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,26
5760,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,22
5761,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,22
5762,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,12
5763,C=CC[N@@+]12CC[C@]34c5ccccc5N5/C=C6\C7N(/C=C(\C53)[C@@H](C[C@@H]41)/C(=C/CO)C2)c1ccccc1[C@@]71CC[N@@+]2(CC=C)C/C(=C\CO)[C@@H]6C[C@@H]12,50
5764,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,18
5765,O=c1[nH]c2cc(Cl)ccc2o1,11
5766,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,18
5767,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,36
5768,Cc1ccccc1OCC(O)CO,13
5769,COc1ccccc1OCC(O)COC(N)=O,17
5770,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,48
5771,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,22
5772,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,20
5773,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,39
5774,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,40
5775,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,67
5776,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,18
5777,OCC(O)COc1ccc(Cl)cc1,13
5778,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,29
5779,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,36
5780,CC[N+](C)(C)c1cccc(O)c1,12
5781,CN(C)C(=O)Oc1ccc[n+](C)c1,13
5782,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,16
5783,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,26
5784,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,24
